x	y 	z	prob	kg/s	T 
428053	4519937	0	1	0.021	300
428068	4519937	0	1	0.021	300
428083	4519937	0	1	0.019	300
428098	4519937	0	1	0.02	300
428113	4519937	0	1	0.023	300
428128	4519937	0	1	0.022	300
428143	4519937	0	1	0.024	300
428158	4519937	0	1	0.022	300
428173	4519937	0	1	0.022	300
428188	4519937	0	1	0.019	300
428203	4519937	0	1	0.019	300
428218	4519937	0	1	0.016	300
428233	4519937	0	1	0.016	300
428248	4519937	0	1	0.014	300
428263	4519937	0	1	0.013	300
428278	4519937	0	1	0.0099	300
428293	4519937	0	1	0.011	300
428308	4519937	0	1	0.011	300
428323	4519937	0	1	0.01	300
428338	4519937	0	1	0.013	300
428353	4519937	0	1	0.016	300
427153	4519952	0	1	0.013	300
427168	4519952	0	1	0.011	300
427183	4519952	0	1	0.0089	300
427198	4519952	0	1	0.0061	300
427213	4519952	0	1	0.0045	300
427228	4519952	0	1	0.0027	300
427243	4519952	0	1	0.0035	300
427258	4519952	0	1	0.006	300
427273	4519952	0	1	0.01	300
427288	4519952	0	1	0.016	300
427303	4519952	0	1	0.031	300
427318	4519952	0	1	0.052	300
427333	4519952	0	1	0.065	300
427348	4519952	0	1	0.076	300
427363	4519952	0	1	0.077	300
427378	4519952	0	1	0.074	300
427393	4519952	0	1	0.078	300
427408	4519952	0	1	0.13	300
427423	4519952	0	1	0.21	300
427438	4519952	0	1	0.35	300
427453	4519952	0	1	0.54	300
427468	4519952	0	1	0.67	300
427483	4519952	0	1	0.69	300
427498	4519952	0	1	0.68	300
427513	4519952	0	1	0.53	300
427528	4519952	0	1	0.39	300
427543	4519952	0	1	0.31	300
427558	4519952	0	1	0.47	300
427573	4519952	0	1	0.63	300
427588	4519952	0	1	0.71	300
427603	4519952	0	1	0.75	300
427618	4519952	0	1	0.78	300
427633	4519952	0	1	0.74	300
427648	4519952	0	1	0.5	300
427663	4519952	0	1	0.25	300
427678	4519952	0	1	0.19	300
427693	4519952	0	1	0.11	300
427708	4519952	0	1	0.065	300
427723	4519952	0	1	0.029	300
427738	4519952	0	1	0.0091	300
427753	4519952	0	1	0.0025	300
427768	4519952	0	1	0.0012	300
427783	4519952	0	1	0.00087	300
427798	4519952	0	1	0.00078	300
427813	4519952	0	1	0.0008	300
427828	4519952	0	1	0.00097	300
427843	4519952	0	1	0.0018	300
427858	4519952	0	1	0.003	300
427873	4519952	0	1	0.0049	300
427888	4519952	0	1	0.008	300
427903	4519952	0	1	0.015	300
427918	4519952	0	1	0.024	300
427933	4519952	0	1	0.026	300
427948	4519952	0	1	0.02	300
427963	4519952	0	1	0.01	300
427978	4519952	0	1	0.0048	300
427993	4519952	0	1	0.0052	300
428008	4519952	0	1	0.0087	300
428023	4519952	0	1	0.013	300
428038	4519952	0	1	0.02	300
428053	4519952	0	1	0.023	300
428068	4519952	0	1	0.022	300
428083	4519952	0	1	0.017	300
428098	4519952	0	1	0.022	300
428113	4519952	0	1	0.023	300
428128	4519952	0	1	0.022	300
428143	4519952	0	1	0.024	300
428158	4519952	0	1	0.024	300
428173	4519952	0	1	0.02	300
428188	4519952	0	1	0.021	300
428203	4519952	0	1	0.02	300
428218	4519952	0	1	0.017	300
428233	4519952	0	1	0.015	300
428248	4519952	0	1	0.015	300
428263	4519952	0	1	0.015	300
428278	4519952	0	1	0.015	300
428293	4519952	0	1	0.012	300
428308	4519952	0	1	0.013	300
428323	4519952	0	1	0.013	300
428338	4519952	0	1	0.016	300
428353	4519952	0	1	0.02	300
427153	4519967	0	1	0.011	300
427168	4519967	0	1	0.008	300
427183	4519967	0	1	0.0069	300
427198	4519967	0	1	0.0062	300
427213	4519967	0	1	0.0036	300
427228	4519967	0	1	0.0032	300
427243	4519967	0	1	0.003	300
427258	4519967	0	1	0.0046	300
427273	4519967	0	1	0.007	300
427288	4519967	0	1	0.012	300
427303	4519967	0	1	0.025	300
427318	4519967	0	1	0.041	300
427333	4519967	0	1	0.051	300
427348	4519967	0	1	0.069	300
427363	4519967	0	1	0.074	300
427378	4519967	0	1	0.072	300
427393	4519967	0	1	0.077	300
427408	4519967	0	1	0.12	300
427423	4519967	0	1	0.21	300
427438	4519967	0	1	0.33	300
427453	4519967	0	1	0.46	300
427468	4519967	0	1	0.56	300
427483	4519967	0	1	0.69	300
427498	4519967	0	1	0.67	300
427513	4519967	0	1	0.51	300
427528	4519967	0	1	0.37	300
427543	4519967	0	1	0.27	300
427558	4519967	0	1	0.36	300
427573	4519967	0	1	0.42	300
427588	4519967	0	1	0.56	300
427603	4519967	0	1	0.62	300
427618	4519967	0	1	0.64	300
427633	4519967	0	1	0.63	300
427648	4519967	0	1	0.46	300
427663	4519967	0	1	0.27	300
427678	4519967	0	1	0.17	300
427693	4519967	0	1	0.12	300
427708	4519967	0	1	0.052	300
427723	4519967	0	1	0.022	300
427738	4519967	0	1	0.0075	300
427753	4519967	0	1	0.0023	300
427768	4519967	0	1	0.0011	300
427783	4519967	0	1	0.00082	300
427798	4519967	0	1	0.00067	300
427813	4519967	0	1	0.00076	300
427828	4519967	0	1	0.0013	300
427843	4519967	0	1	0.0015	300
427858	4519967	0	1	0.002	300
427873	4519967	0	1	0.0043	300
427888	4519967	0	1	0.0057	300
427903	4519967	0	1	0.013	300
427918	4519967	0	1	0.018	300
427933	4519967	0	1	0.021	300
427948	4519967	0	1	0.014	300
427963	4519967	0	1	0.0094	300
427978	4519967	0	1	0.0053	300
427993	4519967	0	1	0.0068	300
428008	4519967	0	1	0.0078	300
428023	4519967	0	1	0.011	300
428038	4519967	0	1	0.015	300
428053	4519967	0	1	0.021	300
428068	4519967	0	1	0.018	300
428083	4519967	0	1	0.018	300
428098	4519967	0	1	0.019	300
428113	4519967	0	1	0.021	300
428128	4519967	0	1	0.023	300
428143	4519967	0	1	0.021	300
428158	4519967	0	1	0.019	300
428173	4519967	0	1	0.021	300
428188	4519967	0	1	0.02	300
428203	4519967	0	1	0.019	300
428218	4519967	0	1	0.017	300
428233	4519967	0	1	0.016	300
428248	4519967	0	1	0.015	300
428263	4519967	0	1	0.013	300
428278	4519967	0	1	0.016	300
428293	4519967	0	1	0.013	300
428308	4519967	0	1	0.014	300
428323	4519967	0	1	0.014	300
428338	4519967	0	1	0.019	300
428353	4519967	0	1	0.024	300
427153	4519982	0	1	0.011	300
427168	4519982	0	1	0.0081	300
427183	4519982	0	1	0.0051	300
427198	4519982	0	1	0.0048	300
427213	4519982	0	1	0.0033	300
427228	4519982	0	1	0.0029	300
427243	4519982	0	1	0.0023	300
427258	4519982	0	1	0.0024	300
427273	4519982	0	1	0.0043	300
427288	4519982	0	1	0.0076	300
427303	4519982	0	1	0.016	300
427318	4519982	0	1	0.03	300
427333	4519982	0	1	0.046	300
427348	4519982	0	1	0.058	300
427363	4519982	0	1	0.058	300
427378	4519982	0	1	0.075	300
427393	4519982	0	1	0.097	300
427408	4519982	0	1	0.13	300
427423	4519982	0	1	0.19	300
427438	4519982	0	1	0.29	300
427453	4519982	0	1	0.35	300
427468	4519982	0	1	0.43	300
427483	4519982	0	1	0.53	300
427498	4519982	0	1	0.59	300
427513	4519982	0	1	0.47	300
427528	4519982	0	1	0.28	300
427543	4519982	0	1	0.24	300
427558	4519982	0	1	0.29	300
427573	4519982	0	1	0.35	300
427588	4519982	0	1	0.4	300
427603	4519982	0	1	0.42	300
427618	4519982	0	1	0.43	300
427633	4519982	0	1	0.43	300
427648	4519982	0	1	0.41	300
427663	4519982	0	1	0.28	300
427678	4519982	0	1	0.2	300
427693	4519982	0	1	0.12	300
427708	4519982	0	1	0.047	300
427723	4519982	0	1	0.018	300
427738	4519982	0	1	0.0078	300
427753	4519982	0	1	0.0028	300
427768	4519982	0	1	0.0012	300
427783	4519982	0	1	0.00095	300
427798	4519982	0	1	0.00083	300
427813	4519982	0	1	0.00087	300
427828	4519982	0	1	0.0012	300
427843	4519982	0	1	0.0019	300
427858	4519982	0	1	0.0021	300
427873	4519982	0	1	0.0029	300
427888	4519982	0	1	0.0059	300
427903	4519982	0	1	0.01	300
427918	4519982	0	1	0.016	300
427933	4519982	0	1	0.017	300
427948	4519982	0	1	0.014	300
427963	4519982	0	1	0.01	300
427978	4519982	0	1	0.0089	300
427993	4519982	0	1	0.0083	300
428008	4519982	0	1	0.01	300
428023	4519982	0	1	0.013	300
428038	4519982	0	1	0.016	300
428053	4519982	0	1	0.018	300
428068	4519982	0	1	0.019	300
428083	4519982	0	1	0.02	300
428098	4519982	0	1	0.018	300
428113	4519982	0	1	0.021	300
428128	4519982	0	1	0.021	300
428143	4519982	0	1	0.021	300
428158	4519982	0	1	0.019	300
428173	4519982	0	1	0.019	300
428188	4519982	0	1	0.02	300
428203	4519982	0	1	0.016	300
428218	4519982	0	1	0.014	300
428233	4519982	0	1	0.015	300
428248	4519982	0	1	0.015	300
428263	4519982	0	1	0.015	300
428278	4519982	0	1	0.014	300
428293	4519982	0	1	0.012	300
428308	4519982	0	1	0.013	300
428323	4519982	0	1	0.016	300
428338	4519982	0	1	0.018	300
428353	4519982	0	1	0.023	300
427138	4519997	0	1	0.0098	300
427153	4519997	0	1	0.0069	300
427168	4519997	0	1	0.0044	300
427183	4519997	0	1	0.0045	300
427198	4519997	0	1	0.0036	300
427213	4519997	0	1	0.0032	300
427228	4519997	0	1	0.0023	300
427243	4519997	0	1	0.0017	300
427258	4519997	0	1	0.0017	300
427273	4519997	0	1	0.0019	300
427288	4519997	0	1	0.0038	300
427303	4519997	0	1	0.0089	300
427318	4519997	0	1	0.018	300
427333	4519997	0	1	0.031	300
427348	4519997	0	1	0.045	300
427363	4519997	0	1	0.061	300
427378	4519997	0	1	0.068	300
427393	4519997	0	1	0.1	300
427408	4519997	0	1	0.14	300
427423	4519997	0	1	0.17	300
427438	4519997	0	1	0.2	300
427453	4519997	0	1	0.24	300
427468	4519997	0	1	0.28	300
427483	4519997	0	1	0.36	300
427498	4519997	0	1	0.43	300
427513	4519997	0	1	0.35	300
427528	4519997	0	1	0.26	300
427543	4519997	0	1	0.2	300
427558	4519997	0	1	0.2	300
427573	4519997	0	1	0.24	300
427588	4519997	0	1	0.24	300
427603	4519997	0	1	0.27	300
427618	4519997	0	1	0.31	300
427633	4519997	0	1	0.32	300
427648	4519997	0	1	0.31	300
427663	4519997	0	1	0.33	300
427678	4519997	0	1	0.24	300
427693	4519997	0	1	0.11	300
427708	4519997	0	1	0.045	300
427723	4519997	0	1	0.018	300
427738	4519997	0	1	0.0056	300
427753	4519997	0	1	0.0027	300
427768	4519997	0	1	0.0012	300
427783	4519997	0	1	0.001	300
427798	4519997	0	1	0.0013	300
427813	4519997	0	1	0.0016	300
427828	4519997	0	1	0.0019	300
427843	4519997	0	1	0.0028	300
427858	4519997	0	1	0.0027	300
427873	4519997	0	1	0.0041	300
427888	4519997	0	1	0.0059	300
427903	4519997	0	1	0.0098	300
427918	4519997	0	1	0.015	300
427933	4519997	0	1	0.016	300
427948	4519997	0	1	0.017	300
427963	4519997	0	1	0.015	300
427978	4519997	0	1	0.011	300
427993	4519997	0	1	0.013	300
428008	4519997	0	1	0.011	300
428023	4519997	0	1	0.015	300
428038	4519997	0	1	0.014	300
428053	4519997	0	1	0.014	300
428068	4519997	0	1	0.018	300
428083	4519997	0	1	0.017	300
428098	4519997	0	1	0.02	300
428113	4519997	0	1	0.022	300
428128	4519997	0	1	0.025	300
428143	4519997	0	1	0.021	300
428158	4519997	0	1	0.022	300
428173	4519997	0	1	0.022	300
428188	4519997	0	1	0.018	300
428203	4519997	0	1	0.014	300
428218	4519997	0	1	0.011	300
428233	4519997	0	1	0.011	300
428248	4519997	0	1	0.013	300
428263	4519997	0	1	0.013	300
428278	4519997	0	1	0.011	300
428293	4519997	0	1	0.011	300
428308	4519997	0	1	0.014	300
428323	4519997	0	1	0.015	300
428338	4519997	0	1	0.02	300
428353	4519997	0	1	0.024	300
427138	4520012	0	1	0.0073	300
427153	4520012	0	1	0.0052	300
427168	4520012	0	1	0.0039	300
427183	4520012	0	1	0.0033	300
427198	4520012	0	1	0.0025	300
427213	4520012	0	1	0.0022	300
427228	4520012	0	1	0.0018	300
427243	4520012	0	1	0.0013	300
427258	4520012	0	1	0.0013	300
427273	4520012	0	1	0.0017	300
427288	4520012	0	1	0.0024	300
427303	4520012	0	1	0.005	300
427318	4520012	0	1	0.011	300
427333	4520012	0	1	0.018	300
427348	4520012	0	1	0.033	300
427363	4520012	0	1	0.042	300
427378	4520012	0	1	0.066	300
427393	4520012	0	1	0.096	300
427408	4520012	0	1	0.12	300
427423	4520012	0	1	0.16	300
427438	4520012	0	1	0.15	300
427453	4520012	0	1	0.17	300
427468	4520012	0	1	0.18	300
427483	4520012	0	1	0.29	300
427498	4520012	0	1	0.36	300
427513	4520012	0	1	0.33	300
427528	4520012	0	1	0.23	300
427543	4520012	0	1	0.21	300
427558	4520012	0	1	0.19	300
427573	4520012	0	1	0.17	300
427588	4520012	0	1	0.14	300
427603	4520012	0	1	0.18	300
427618	4520012	0	1	0.23	300
427633	4520012	0	1	0.24	300
427648	4520012	0	1	0.24	300
427663	4520012	0	1	0.29	300
427678	4520012	0	1	0.22	300
427693	4520012	0	1	0.1	300
427708	4520012	0	1	0.041	300
427723	4520012	0	1	0.013	300
427738	4520012	0	1	0.0038	300
427753	4520012	0	1	0.0022	300
427768	4520012	0	1	0.0018	300
427783	4520012	0	1	0.0017	300
427798	4520012	0	1	0.0016	300
427813	4520012	0	1	0.0027	300
427828	4520012	0	1	0.0038	300
427843	4520012	0	1	0.0047	300
427858	4520012	0	1	0.0043	300
427873	4520012	0	1	0.0055	300
427888	4520012	0	1	0.008	300
427903	4520012	0	1	0.012	300
427918	4520012	0	1	0.014	300
427933	4520012	0	1	0.019	300
427948	4520012	0	1	0.016	300
427963	4520012	0	1	0.016	300
427978	4520012	0	1	0.016	300
427993	4520012	0	1	0.015	300
428008	4520012	0	1	0.011	300
428023	4520012	0	1	0.012	300
428038	4520012	0	1	0.012	300
428053	4520012	0	1	0.014	300
428068	4520012	0	1	0.016	300
428083	4520012	0	1	0.016	300
428098	4520012	0	1	0.02	300
428113	4520012	0	1	0.024	300
428128	4520012	0	1	0.029	300
428143	4520012	0	1	0.024	300
428158	4520012	0	1	0.023	300
428173	4520012	0	1	0.018	300
428188	4520012	0	1	0.017	300
428203	4520012	0	1	0.013	300
428218	4520012	0	1	0.01	300
428233	4520012	0	1	0.01	300
428248	4520012	0	1	0.011	300
428263	4520012	0	1	0.011	300
428278	4520012	0	1	0.013	300
428293	4520012	0	1	0.014	300
428308	4520012	0	1	0.014	300
428323	4520012	0	1	0.015	300
428338	4520012	0	1	0.018	300
428353	4520012	0	1	0.028	300
427138	4520027	0	1	0.005	300
427153	4520027	0	1	0.0047	300
427168	4520027	0	1	0.0031	300
427183	4520027	0	1	0.0028	300
427198	4520027	0	1	0.002	300
427213	4520027	0	1	0.0017	300
427228	4520027	0	1	0.0017	300
427243	4520027	0	1	0.0014	300
427258	4520027	0	1	0.0012	300
427273	4520027	0	1	0.0013	300
427288	4520027	0	1	0.0016	300
427303	4520027	0	1	0.0032	300
427318	4520027	0	1	0.0085	300
427333	4520027	0	1	0.011	300
427348	4520027	0	1	0.018	300
427363	4520027	0	1	0.031	300
427378	4520027	0	1	0.056	300
427393	4520027	0	1	0.067	300
427408	4520027	0	1	0.1	300
427423	4520027	0	1	0.1	300
427438	4520027	0	1	0.11	300
427453	4520027	0	1	0.11	300
427468	4520027	0	1	0.16	300
427483	4520027	0	1	0.24	300
427498	4520027	0	1	0.34	300
427513	4520027	0	1	0.29	300
427528	4520027	0	1	0.21	300
427543	4520027	0	1	0.18	300
427558	4520027	0	1	0.18	300
427573	4520027	0	1	0.17	300
427588	4520027	0	1	0.15	300
427603	4520027	0	1	0.18	300
427618	4520027	0	1	0.2	300
427633	4520027	0	1	0.22	300
427648	4520027	0	1	0.21	300
427663	4520027	0	1	0.23	300
427678	4520027	0	1	0.17	300
427693	4520027	0	1	0.075	300
427708	4520027	0	1	0.026	300
427723	4520027	0	1	0.0092	300
427738	4520027	0	1	0.0035	300
427753	4520027	0	1	0.0022	300
427768	4520027	0	1	0.0028	300
427783	4520027	0	1	0.0026	300
427798	4520027	0	1	0.0031	300
427813	4520027	0	1	0.0036	300
427828	4520027	0	1	0.0043	300
427843	4520027	0	1	0.0059	300
427858	4520027	0	1	0.0074	300
427873	4520027	0	1	0.0084	300
427888	4520027	0	1	0.011	300
427903	4520027	0	1	0.014	300
427918	4520027	0	1	0.016	300
427933	4520027	0	1	0.024	300
427948	4520027	0	1	0.022	300
427963	4520027	0	1	0.021	300
427978	4520027	0	1	0.019	300
427993	4520027	0	1	0.015	300
428008	4520027	0	1	0.014	300
428023	4520027	0	1	0.012	300
428038	4520027	0	1	0.01	300
428053	4520027	0	1	0.011	300
428068	4520027	0	1	0.015	300
428083	4520027	0	1	0.017	300
428098	4520027	0	1	0.022	300
428113	4520027	0	1	0.028	300
428128	4520027	0	1	0.026	300
428143	4520027	0	1	0.031	300
428158	4520027	0	1	0.027	300
428173	4520027	0	1	0.02	300
428188	4520027	0	1	0.016	300
428203	4520027	0	1	0.011	300
428218	4520027	0	1	0.0089	300
428233	4520027	0	1	0.011	300
428248	4520027	0	1	0.0087	300
428263	4520027	0	1	0.01	300
428278	4520027	0	1	0.011	300
428293	4520027	0	1	0.012	300
428308	4520027	0	1	0.013	300
428323	4520027	0	1	0.019	300
428338	4520027	0	1	0.021	300
428353	4520027	0	1	0.025	300
427138	4520042	0	1	0.0042	300
427153	4520042	0	1	0.0027	300
427168	4520042	0	1	0.0024	300
427183	4520042	0	1	0.0018	300
427198	4520042	0	1	0.0015	300
427213	4520042	0	1	0.0014	300
427228	4520042	0	1	0.001	300
427243	4520042	0	1	0.0011	300
427258	4520042	0	1	0.001	300
427273	4520042	0	1	0.00096	300
427288	4520042	0	1	0.0014	300
427303	4520042	0	1	0.0023	300
427318	4520042	0	1	0.0044	300
427333	4520042	0	1	0.0084	300
427348	4520042	0	1	0.012	300
427363	4520042	0	1	0.018	300
427378	4520042	0	1	0.031	300
427393	4520042	0	1	0.041	300
427408	4520042	0	1	0.051	300
427423	4520042	0	1	0.059	300
427438	4520042	0	1	0.063	300
427453	4520042	0	1	0.061	300
427468	4520042	0	1	0.095	300
427483	4520042	0	1	0.17	300
427498	4520042	0	1	0.26	300
427513	4520042	0	1	0.26	300
427528	4520042	0	1	0.19	300
427543	4520042	0	1	0.18	300
427558	4520042	0	1	0.16	300
427573	4520042	0	1	0.19	300
427588	4520042	0	1	0.2	300
427603	4520042	0	1	0.21	300
427618	4520042	0	1	0.21	300
427633	4520042	0	1	0.19	300
427648	4520042	0	1	0.2	300
427663	4520042	0	1	0.16	300
427678	4520042	0	1	0.091	300
427693	4520042	0	1	0.044	300
427708	4520042	0	1	0.015	300
427723	4520042	0	1	0.005	300
427738	4520042	0	1	0.0026	300
427753	4520042	0	1	0.0024	300
427768	4520042	0	1	0.003	300
427783	4520042	0	1	0.0037	300
427798	4520042	0	1	0.005	300
427813	4520042	0	1	0.0044	300
427828	4520042	0	1	0.0054	300
427843	4520042	0	1	0.01	300
427858	4520042	0	1	0.01	300
427873	4520042	0	1	0.01	300
427888	4520042	0	1	0.013	300
427903	4520042	0	1	0.023	300
427918	4520042	0	1	0.024	300
427933	4520042	0	1	0.026	300
427948	4520042	0	1	0.025	300
427963	4520042	0	1	0.025	300
427978	4520042	0	1	0.022	300
427993	4520042	0	1	0.023	300
428008	4520042	0	1	0.017	300
428023	4520042	0	1	0.015	300
428038	4520042	0	1	0.014	300
428053	4520042	0	1	0.015	300
428068	4520042	0	1	0.017	300
428083	4520042	0	1	0.016	300
428098	4520042	0	1	0.026	300
428113	4520042	0	1	0.031	300
428128	4520042	0	1	0.034	300
428143	4520042	0	1	0.036	300
428158	4520042	0	1	0.03	300
428173	4520042	0	1	0.022	300
428188	4520042	0	1	0.02	300
428203	4520042	0	1	0.011	300
428218	4520042	0	1	0.011	300
428233	4520042	0	1	0.0094	300
428248	4520042	0	1	0.011	300
428263	4520042	0	1	0.0098	300
428278	4520042	0	1	0.0096	300
428293	4520042	0	1	0.012	300
428308	4520042	0	1	0.015	300
428323	4520042	0	1	0.02	300
428338	4520042	0	1	0.026	300
428353	4520042	0	1	0.029	300
427138	4520057	0	1	0.0037	300
427153	4520057	0	1	0.0033	300
427168	4520057	0	1	0.0026	300
427183	4520057	0	1	0.0017	300
427198	4520057	0	1	0.0014	300
427213	4520057	0	1	0.0012	300
427228	4520057	0	1	0.00077	300
427243	4520057	0	1	0.00088	300
427258	4520057	0	1	0.00088	300
427273	4520057	0	1	0.001	300
427288	4520057	0	1	0.0013	300
427303	4520057	0	1	0.0022	300
427318	4520057	0	1	0.0036	300
427333	4520057	0	1	0.0052	300
427348	4520057	0	1	0.0054	300
427363	4520057	0	1	0.0097	300
427378	4520057	0	1	0.018	300
427393	4520057	0	1	0.025	300
427408	4520057	0	1	0.028	300
427423	4520057	0	1	0.025	300
427438	4520057	0	1	0.026	300
427453	4520057	0	1	0.032	300
427468	4520057	0	1	0.059	300
427483	4520057	0	1	0.12	300
427498	4520057	0	1	0.23	300
427513	4520057	0	1	0.27	300
427528	4520057	0	1	0.26	300
427543	4520057	0	1	0.23	300
427558	4520057	0	1	0.2	300
427573	4520057	0	1	0.24	300
427588	4520057	0	1	0.25	300
427603	4520057	0	1	0.23	300
427618	4520057	0	1	0.19	300
427633	4520057	0	1	0.16	300
427648	4520057	0	1	0.12	300
427663	4520057	0	1	0.088	300
427678	4520057	0	1	0.046	300
427693	4520057	0	1	0.024	300
427708	4520057	0	1	0.0083	300
427723	4520057	0	1	0.0031	300
427738	4520057	0	1	0.0015	300
427753	4520057	0	1	0.0018	300
427768	4520057	0	1	0.0029	300
427783	4520057	0	1	0.0037	300
427798	4520057	0	1	0.0053	300
427813	4520057	0	1	0.0058	300
427828	4520057	0	1	0.0091	300
427843	4520057	0	1	0.012	300
427858	4520057	0	1	0.014	300
427873	4520057	0	1	0.017	300
427888	4520057	0	1	0.022	300
427903	4520057	0	1	0.025	300
427918	4520057	0	1	0.03	300
427933	4520057	0	1	0.027	300
427948	4520057	0	1	0.027	300
427963	4520057	0	1	0.031	300
427978	4520057	0	1	0.026	300
427993	4520057	0	1	0.024	300
428008	4520057	0	1	0.021	300
428023	4520057	0	1	0.022	300
428038	4520057	0	1	0.021	300
428053	4520057	0	1	0.018	300
428068	4520057	0	1	0.018	300
428083	4520057	0	1	0.025	300
428098	4520057	0	1	0.03	300
428113	4520057	0	1	0.038	300
428128	4520057	0	1	0.038	300
428143	4520057	0	1	0.04	300
428158	4520057	0	1	0.039	300
428173	4520057	0	1	0.027	300
428188	4520057	0	1	0.021	300
428203	4520057	0	1	0.015	300
428218	4520057	0	1	0.013	300
428233	4520057	0	1	0.011	300
428248	4520057	0	1	0.013	300
428263	4520057	0	1	0.01	300
428278	4520057	0	1	0.011	300
428293	4520057	0	1	0.014	300
428308	4520057	0	1	0.015	300
428323	4520057	0	1	0.02	300
428338	4520057	0	1	0.025	300
428353	4520057	0	1	0.027	300
427138	4520072	0	1	0.0035	300
427153	4520072	0	1	0.0027	300
427168	4520072	0	1	0.0022	300
427183	4520072	0	1	0.002	300
427198	4520072	0	1	0.0017	300
427213	4520072	0	1	0.0013	300
427228	4520072	0	1	0.00097	300
427243	4520072	0	1	0.00085	300
427258	4520072	0	1	0.00087	300
427273	4520072	0	1	0.001	300
427288	4520072	0	1	0.0015	300
427303	4520072	0	1	0.0025	300
427318	4520072	0	1	0.0033	300
427333	4520072	0	1	0.005	300
427348	4520072	0	1	0.0061	300
427363	4520072	0	1	0.0067	300
427378	4520072	0	1	0.011	300
427393	4520072	0	1	0.014	300
427408	4520072	0	1	0.018	300
427423	4520072	0	1	0.018	300
427438	4520072	0	1	0.021	300
427453	4520072	0	1	0.031	300
427468	4520072	0	1	0.055	300
427483	4520072	0	1	0.11	300
427498	4520072	0	1	0.24	300
427513	4520072	0	1	0.31	300
427528	4520072	0	1	0.36	300
427543	4520072	0	1	0.36	300
427558	4520072	0	1	0.33	300
427573	4520072	0	1	0.34	300
427588	4520072	0	1	0.33	300
427603	4520072	0	1	0.24	300
427618	4520072	0	1	0.16	300
427633	4520072	0	1	0.13	300
427648	4520072	0	1	0.081	300
427663	4520072	0	1	0.051	300
427678	4520072	0	1	0.026	300
427693	4520072	0	1	0.011	300
427708	4520072	0	1	0.0047	300
427723	4520072	0	1	0.0022	300
427738	4520072	0	1	0.0019	300
427753	4520072	0	1	0.0022	300
427768	4520072	0	1	0.0032	300
427783	4520072	0	1	0.0047	300
427798	4520072	0	1	0.0065	300
427813	4520072	0	1	0.0087	300
427828	4520072	0	1	0.01	300
427843	4520072	0	1	0.016	300
427858	4520072	0	1	0.015	300
427873	4520072	0	1	0.018	300
427888	4520072	0	1	0.026	300
427903	4520072	0	1	0.028	300
427918	4520072	0	1	0.03	300
427933	4520072	0	1	0.031	300
427948	4520072	0	1	0.033	300
427963	4520072	0	1	0.036	300
427978	4520072	0	1	0.035	300
427993	4520072	0	1	0.029	300
428008	4520072	0	1	0.028	300
428023	4520072	0	1	0.023	300
428038	4520072	0	1	0.024	300
428053	4520072	0	1	0.02	300
428068	4520072	0	1	0.023	300
428083	4520072	0	1	0.027	300
428098	4520072	0	1	0.03	300
428113	4520072	0	1	0.041	300
428128	4520072	0	1	0.058	300
428143	4520072	0	1	0.055	300
428158	4520072	0	1	0.053	300
428173	4520072	0	1	0.047	300
428188	4520072	0	1	0.032	300
428203	4520072	0	1	0.029	300
428218	4520072	0	1	0.018	300
428233	4520072	0	1	0.015	300
428248	4520072	0	1	0.014	300
428263	4520072	0	1	0.011	300
428278	4520072	0	1	0.013	300
428293	4520072	0	1	0.013	300
428308	4520072	0	1	0.017	300
428323	4520072	0	1	0.019	300
428338	4520072	0	1	0.022	300
428353	4520072	0	1	0.029	300
427138	4520087	0	1	0.0035	300
427153	4520087	0	1	0.0025	300
427168	4520087	0	1	0.0024	300
427183	4520087	0	1	0.003	300
427198	4520087	0	1	0.0026	300
427213	4520087	0	1	0.0017	300
427228	4520087	0	1	0.0014	300
427243	4520087	0	1	0.00094	300
427258	4520087	0	1	0.00086	300
427273	4520087	0	1	0.0013	300
427288	4520087	0	1	0.0018	300
427303	4520087	0	1	0.003	300
427318	4520087	0	1	0.0043	300
427333	4520087	0	1	0.005	300
427348	4520087	0	1	0.0039	300
427363	4520087	0	1	0.0049	300
427378	4520087	0	1	0.0085	300
427393	4520087	0	1	0.012	300
427408	4520087	0	1	0.015	300
427423	4520087	0	1	0.016	300
427438	4520087	0	1	0.027	300
427453	4520087	0	1	0.033	300
427468	4520087	0	1	0.077	300
427483	4520087	0	1	0.14	300
427498	4520087	0	1	0.25	300
427513	4520087	0	1	0.39	300
427528	4520087	0	1	0.46	300
427543	4520087	0	1	0.53	300
427558	4520087	0	1	0.52	300
427573	4520087	0	1	0.48	300
427588	4520087	0	1	0.35	300
427603	4520087	0	1	0.21	300
427618	4520087	0	1	0.15	300
427633	4520087	0	1	0.083	300
427648	4520087	0	1	0.051	300
427663	4520087	0	1	0.032	300
427678	4520087	0	1	0.014	300
427693	4520087	0	1	0.0069	300
427708	4520087	0	1	0.0033	300
427723	4520087	0	1	0.0022	300
427738	4520087	0	1	0.0022	300
427753	4520087	0	1	0.0026	300
427768	4520087	0	1	0.0033	300
427783	4520087	0	1	0.005	300
427798	4520087	0	1	0.0059	300
427813	4520087	0	1	0.0094	300
427828	4520087	0	1	0.013	300
427843	4520087	0	1	0.014	300
427858	4520087	0	1	0.019	300
427873	4520087	0	1	0.021	300
427888	4520087	0	1	0.03	300
427903	4520087	0	1	0.034	300
427918	4520087	0	1	0.035	300
